country,commodity,year,consumption,ending_stocks,exports,imports,production,yield,trade_balance,self_sufficiency,self_sufficiency_capped
Brazil,"Cheese, fresh or processed",2031,964.3595,0.0,5.8219,80.597,889.5844,,-74.7751,0.9224613849918002,0.9224613849918002
Brazil,"Cheese, fresh or processed",2032,984.4005,0.0,5.8377,82.8794,907.3588,,-77.0417,0.9217374432459147,0.9217374432459147
Brazil,"Cheese, fresh or processed",2033,1004.6961,0.0,5.8522,85.1669,925.3814,,-79.3147,0.921056028783231,0.921056028783231
Brazil,"Cheese, fresh or processed",2034,1025.6817,0.0,5.8606,87.5348,944.0075,,-81.6742,0.9203708128944876,0.9203708128944876
Brazil,Maize (corn),2025,83846.5402,4965.5632,40698.2969,1013.9672,123646.4332,5.7814,39684.3297,1.47467543568363,1.47467543568363
Brazil,Maize (corn),2026,85594.3371,4975.4275,42233.2414,1016.2835,126821.1594,5.8563,41216.9579,1.4816536198163979,1.4816536198163979
Brazil,Maize (corn),2027,87272.2891,4396.1328,43675.3838,1020.5247,129347.8534,5.9337,42654.8591,1.4821182615227175,1.4821182615227175
Brazil,Maize (corn),2028,89023.9589,4089.3442,45263.8336,1021.1093,132959.8946,6.0146,44242.7243,1.493529340223489,1.493529340223489
Brazil,Maize (corn),2029,90675.388,3845.7804,46948.0074,1019.5001,136360.3314,6.0953,45928.507300000005,1.5038295882450483,1.5038295882450483
Brazil,Maize (corn),2030,92372.9663,3798.9131,48677.9505,1016.9767,139987.0727,6.1758,47660.9738,1.5154549897787573,1.5154549897787573
Brazil,Maize (corn),2031,94052.324,3668.1569,50406.1364,1014.5958,143313.1085,6.2562,49391.5406,1.523759354420631,1.523759354420631
Brazil,Maize (corn),2032,95800.8788,4069.6684,52097.1989,1013.0303,147286.5589,6.3366,51084.168600000005,1.5374238811262344,1.5374238811262344
Brazil,Maize (corn),2033,97483.5966,4521.8571,53757.9408,1012.0721,150681.654,6.416,52745.8687,1.5457129122788233,1.5457129122788233
Brazil,Maize (corn),2034,99174.0935,5060.8153,55445.6264,1010.6201,154148.0582,6.4961,54435.0063,1.5543177936887318,1.5543177936887318
Brazil,Pigmeat,2025,4145.0357,1.2,1157.8942,20.0992,5282.8307,,1137.7949999999998,1.2744958264171282,1.2744958264171282
Brazil,Pigmeat,2026,4206.6858,1.2,1332.0774,20.0868,5518.6764,,1311.9905999999999,1.3118822423105618,1.3118822423105618
Brazil,Pigmeat,2027,4307.2266,1.2,1171.7412,20.0743,5458.8935,,1151.6669,1.2673801513020002,1.2673801513020002
Brazil,Pigmeat,2028,4354.0744,1.2,1178.1773,20.0618,5512.1899,,1158.1155,1.2659843157480266,1.2659843157480266
Brazil,Pigmeat,2029,4390.6294,1.2,1172.4752,20.0493,5543.0553,,1152.4259000000002,1.2624739633001136,1.2624739633001136
Brazil,Pigmeat,2030,4437.119,1.2,1164.0314,20.0369,5581.1135,,1143.9945,1.257823713990993,1.257823713990993
Brazil,Pigmeat,2031,4475.2226,1.2,1160.0211,20.0244,5615.2193,,1139.9967,1.254735194624732,1.254735194624732
Brazil,Pigmeat,2032,4510.9443,1.2,1160.6471,20.0119,5651.5794,,1140.6352,1.2528594955162713,1.2528594955162713
Brazil,Pigmeat,2033,4544.8349,1.2,1162.6672,19.9995,5687.5026,,1142.6677000000002,1.2514211682364964,1.2514211682364964
Brazil,Pigmeat,2034,4582.7854,1.2,1161.1112,19.987,5723.9096,,1141.1242,1.24900232072835,1.24900232072835
Brazil,Poultry meat,2025,11075.7584,0.0,4519.531,4.5514,15590.7381,,4514.9796,1.4076451956554055,1.4076451956554055
Brazil,Poultry meat,2026,11094.07,0.0,4668.3646,4.5514,15757.8833,,4663.8132,1.420387945992769,1.420387945992769
Brazil,Poultry meat,2027,11222.4185,0.0,4875.9405,4.5514,16093.8077,,4871.389099999999,1.4340765940960052,1.4340765940960052
Brazil,Poultry meat,2028,11302.11,0.0,4906.1431,4.5514,16203.7017,,4901.5917,1.4336881962748547,1.4336881962748547
Brazil,Poultry meat,2029,11392.5101,0.0,4944.1493,4.5514,16332.1081,,4939.5979,1.4335829379690435,1.4335829379690435
Brazil,Poultry meat,2030,11484.9029,0.0,4992.3103,4.5514,16472.6618,,4987.7589,1.4342882951147984,1.4342882951147984
Brazil,Poultry meat,2031,11570.2412,0.0,5044.5983,4.5514,16610.2881,,5040.046899999999,1.4356043070217068,1.4356043070217068
Brazil,Poultry meat,2032,11655.8727,0.0,5099.2507,4.5514,16750.572,,5094.699299999999,1.4370929085387145,1.4370929085387145
Brazil,Poultry meat,2033,11737.8962,0.0,5152.86,4.5514,16886.2049,,5148.308599999999,1.4386057443581757,1.4386057443581757
Brazil,Poultry meat,2034,11825.7212,0.0,5206.8933,4.5514,17028.0631,,5202.341899999999,1.4399175164048346,1.4399175164048346
Brazil,Raw cane or beet sugar,2025,0.0,0.0,28093.8162,0.0,0.0,,28093.8162,,
Brazil,Raw cane or beet sugar,2026,0.0,0.0,28018.9972,0.0,0.0,,28018.9972,,
Brazil,Raw cane or beet sugar,2027,0.0,0.0,28417.5562,0.0,0.0,,28417.5562,,
Brazil,Raw cane or beet sugar,2028,0.0,0.0,28840.5306,0.0,0.0,,28840.5306,,
Brazil,Raw cane or beet sugar,2029,0.0,0.0,29447.883,0.0,0.0,,29447.883,,
Brazil,Raw cane or beet sugar,2030,0.0,0.0,29998.8679,0.0,0.0,,29998.8679,,
Brazil,Raw cane or beet sugar,2031,0.0,0.0,30580.6189,0.0,0.0,,30580.6189,,
Brazil,Raw cane or beet sugar,2032,0.0,0.0,31148.7221,0.0,0.0,,31148.7221,,
Brazil,Raw cane or beet sugar,2033,0.0,0.0,31579.7761,0.0,0.0,,31579.7761,,
Brazil,Raw cane or beet sugar,2034,0.0,0.0,32213.1974,0.0,0.0,,32213.1974,,
Brazil,Raw milk from bovine animals,2025,0.0,0.0,0.0,0.0,37852.4952,2.3685,0.0,,
Brazil,Raw milk from bovine animals,2026,0.0,0.0,0.0,0.0,38140.344,2.3921,0.0,,
Brazil,Raw milk from bovine animals,2027,0.0,0.0,0.0,0.0,38442.7494,2.4173,0.0,,
Brazil,Raw milk from bovine animals,2028,0.0,0.0,0.0,0.0,38751.5131,2.4424,0.0,,
Brazil,Raw milk from bovine animals,2029,0.0,0.0,0.0,0.0,39070.2511,2.4671,0.0,,
Brazil,Raw milk from bovine animals,2030,0.0,0.0,0.0,0.0,39389.0165,2.4913,0.0,,
Brazil,Raw milk from bovine animals,2031,0.0,0.0,0.0,0.0,39705.1261,2.5153,0.0,,
Brazil,Raw milk from bovine animals,2032,0.0,0.0,0.0,0.0,40024.9234,2.54,0.0,,
Brazil,Raw milk from bovine animals,2033,0.0,0.0,0.0,0.0,40349.687,2.5656,0.0,,
Brazil,Raw milk from bovine animals,2034,0.0,0.0,0.0,0.0,40674.1755,2.5912,0.0,,
Brazil,Rice,2025,7202.1876,720.3475,1030.5848,918.6633,7334.4567,4.7208,111.92150000000004,1.0183651283951558,1.0183651283951558
Brazil,Rice,2026,7166.0405,711.832,1053.0734,919.8265,7290.7719,4.7605,133.24689999999998,1.0174059021854538,1.0174059021854538
Brazil,Rice,2027,7127.5512,702.0775,1041.2781,936.1202,7222.9547,4.7997,105.15790000000004,1.0133851721752627,1.0133851721752627
Brazil,Rice,2028,7086.4228,692.2948,1033.9963,953.1562,7157.4801,4.84,80.8401,1.0100272453402017,1.0100272453402017
Brazil,Rice,2029,7042.9809,683.8084,1034.2281,968.498,7100.2246,4.8805,65.7301,1.008127765900941,1.008127765900941
Brazil,Rice,2030,6998.3229,677.331,1046.1975,977.3469,7060.6961,4.921,68.85059999999999,1.008912592472691,1.008912592472691
Brazil,Rice,2031,6952.1348,671.273,1061.7467,985.0604,7022.7632,4.9613,76.68629999999996,1.0101592391447876,1.0101592391447876
Brazil,Rice,2032,6904.0227,665.1943,1076.7074,995.3902,6979.2613,5.0015,81.31719999999996,1.010897791515083,1.010897791515083
Brazil,Rice,2033,6855.206,658.5389,1091.1997,1006.4925,6933.2577,5.0416,84.70719999999994,1.0113857555848795,1.0113857555848795
Brazil,Rice,2034,6804.4806,651.759,1106.5001,1017.5415,6886.6593,5.0818,88.95859999999993,1.0120771451681412,1.0120771451681412
Brazil,Soya beans,2025,66832.2518,3301.5777,93371.5172,412.7235,159992.6231,3.3768,92958.79370000001,2.3939433251297393,2.3939433251297393
Brazil,Soya beans,2026,67744.8176,3331.1959,93200.0717,413.9605,160560.547,3.3953,92786.1112,2.370078667094972,2.370078667094972
Brazil,Soya beans,2027,68676.3358,3380.1661,93611.0206,412.6613,161923.6653,3.4201,93198.3593,2.357779625452877,2.357779625452877
Brazil,Soya beans,2028,69708.2357,3457.5484,94056.1077,411.2667,163430.4589,3.4459,93644.841,2.344492831569398,2.344492831569398
Brazil,Soya beans,2029,70789.0345,3523.1779,94529.7257,410.2846,164974.105,3.4706,94119.4411,2.3305036742661045,2.3305036742661045
Brazil,Soya beans,2030,71933.0893,3584.5138,94763.3969,410.1761,166347.646,3.4952,94353.22080000001,2.312533044510852,2.312533044510852
Brazil,Soya beans,2031,73024.5896,3625.6285,95009.5721,410.0573,167665.2192,3.5197,94599.5148,2.2960104276984525,2.2960104276984525
Brazil,Soya beans,2032,74151.3837,3680.0168,95191.3352,409.9021,168987.2052,3.5449,94781.4331,2.2789487770543113,2.2789487770543113
Brazil,Soya beans,2033,75321.9165,3735.6474,95330.3893,409.9691,170297.9672,3.5699,94920.4202,2.2609351316757853,2.2609351316757853
Brazil,Soya beans,2034,76500.6069,3790.4574,95443.649,410.039,171589.0269,3.5942,95033.61,2.242976021409838,2.242976021409838
Brazil,Wheat,2025,11283.3203,1008.8587,588.7722,3874.5811,8206.37,2.6624,-3285.8089,0.7273009878129579,0.7273009878129579
Brazil,Wheat,2026,11323.6572,1113.0275,588.7722,3727.3935,8289.2047,2.6809,-3138.6213000000002,0.7320254007689319,0.7320254007689319
Brazil,Wheat,2027,11365.8079,1144.5565,588.7722,3611.7934,8374.3156,2.6997,-3023.0212,0.7367989740526936,0.7367989740526936
Brazil,Wheat,2028,11409.3545,1138.2053,588.7722,3507.8739,8483.9016,2.7209,-2919.1017,0.7435917255441576,0.7435917255441576
Brazil,Wheat,2029,11455.6268,1145.3828,588.7722,3452.7009,8598.8755,2.7418,-2863.9287,0.750624618811779,0.750624618811779
Brazil,Wheat,2030,11499.2403,1155.9759,588.7722,3386.7538,8711.8517,2.7619,-2797.9816,0.7576023696104516,0.7576023696104516
Brazil,Wheat,2031,11541.5133,1163.3247,588.7722,3316.4127,8821.2216,2.7821,-2727.6405,0.7643037243651576,0.7643037243651576
Brazil,Wheat,2032,11583.1825,1169.3097,588.7722,3301.9379,8876.0017,2.7922,-2713.1657,0.7662835062816286,0.7662835062816286
Brazil,Wheat,2033,11626.6297,1173.9671,588.7722,3290.583,8929.4762,2.8022,-2701.8108,0.7680193168962799,0.7680193168962799
Brazil,Wheat,2034,11669.4238,1178.7365,588.7722,3279.1644,8983.8011,2.8123,-2690.3922000000002,0.769858157006861,0.769858157006861
Canada,Beef and veal,2025,971.1251,39.678,782.8589,287.8311,1469.4849,,495.02779999999996,1.513177756398223,1.513177756398223
Canada,Beef and veal,2026,967.7769,40.8763,774.7545,288.0132,1455.7165,,486.7413,1.5041860370918132,1.5041860370918132
Canada,Beef and veal,2027,968.8933,41.1162,762.8702,291.0823,1440.9209,,471.7879,1.4871822315212626,1.4871822315212626
Canada,Beef and veal,2028,975.745,39.9313,766.6231,292.2023,1448.981,,474.42080000000004,1.4849996669211731,1.4849996669211731
Canada,Beef and veal,2029,980.7722,37.8549,767.6842,292.1817,1454.1983,,475.50250000000005,1.482707503332578,1.482707503332578
Canada,Beef and veal,2030,984.7588,39.6921,761.567,290.8812,1457.2817,,470.68580000000003,1.4798361791740273,1.4798361791740273
Canada,Beef and veal,2031,988.265,40.4114,763.6048,289.8201,1462.7691,,473.78469999999993,1.4801385255978912,1.4801385255978912
Canada,Beef and veal,2032,993.6462,40.5409,763.2676,286.178,1470.8653,,477.0896,1.4802706436154034,1.4802706436154034
Canada,Beef and veal,2033,999.5171,39.7519,762.0238,284.4929,1476.259,,477.53090000000003,1.4769722298898138,1.4769722298898138
Canada,Beef and veal,2034,1004.151,39.5767,759.3509,285.3085,1478.0183,,474.04240000000004,1.471908408197572,1.471908408197572
Canada,"Cheese, fresh or processed",2025,559.5528,78.7531,12.0261,63.3281,508.1607,,-51.302,0.9081550481026991,0.9081550481026991
Canada,"Cheese, fresh or processed",2026,567.3698,78.3897,12.0818,64.0105,515.0776,,-51.92869999999999,0.9078340087893292,0.9078340087893292
Canada,"Cheese, fresh or processed",2027,574.8711,78.281,12.1373,64.6271,522.2727,,-52.4898,0.9085040107251869,0.9085040107251869
Canada,"Cheese, fresh or processed",2028,582.1277,78.4459,12.1929,65.3269,529.1586,,-53.13399999999999,0.9090077658218291,0.9090077658218291
Canada,"Cheese, fresh or processed",2029,589.9523,78.5426,12.2479,66.0262,536.2706,,-53.7783,0.9090067112205511,0.9090067112205511
Canada,"Cheese, fresh or processed",2030,597.8677,78.4825,12.3031,66.754,543.3566,,-54.450900000000004,0.9088241428663899,0.9088241428663899
Canada,"Cheese, fresh or processed",2031,605.3438,78.4283,12.3594,67.2518,550.3972,,-54.8924,0.9092307544902583,0.9092307544902583
Canada,"Cheese, fresh or processed",2032,612.5384,78.4361,12.4157,67.6009,557.3609,,-55.185199999999995,0.9099199331829645,0.9099199331829645
Canada,"Cheese, fresh or processed",2033,619.5585,78.4671,12.4722,67.7297,564.332,,-55.25749999999999,0.9108615247793389,0.9108615247793389
Canada,"Cheese, fresh or processed",2034,626.8113,78.4713,12.5289,67.9999,571.3446,,-55.471,0.9115097318762442,0.9115097318762442
Canada,Maize (corn),2025,16656.971,2030.1823,1995.1277,3582.5881,15099.6929,10.2699,-1587.4604,0.9065089265029037,0.9065089265029037
Canada,Maize (corn),2026,16841.9643,2046.8626,2006.0091,3679.3345,15185.3192,10.3332,-1673.3254,0.9016358739105035,0.9016358739105035
Canada,Maize (corn),2027,17057.9367,2050.81,2010.0322,3791.45,15280.4662,10.3993,-1781.4177999999997,0.8957980363475028,0.8957980363475028
Canada,Maize (corn),2028,17263.9072,2056.1738,2014.444,3899.126,15384.589,10.4701,-1884.6820000000002,0.8911417804655483,0.8911417804655483
Canada,Maize (corn),2029,17437.9558,2069.0073,2024.9219,3979.1893,15496.5218,10.5408,-1954.2674,0.8886661933160767,0.8886661933160767
Canada,Maize (corn),2030,17615.3571,2086.3283,2035.1707,4055.9128,15611.9359,10.6112,-2020.7421000000002,0.8862684878525681,0.8862684878525681
Canada,Maize (corn),2031,17789.3862,2103.4659,2046.7526,4125.2333,15728.0431,10.6813,-2078.4807,0.884125113883918,0.884125113883918
Canada,Maize (corn),2032,17967.5048,2122.8395,2056.2215,4199.4473,15843.6525,10.7515,-2143.2257999999997,0.8817948110413195,0.8817948110413195
Canada,Maize (corn),2033,18135.5573,2139.2718,2066.5558,4263.4873,15955.0581,10.8205,-2196.9314999999997,0.8797666284013229,0.8797666284013229
Canada,Maize (corn),2034,18296.3415,2156.4449,2077.2694,4323.1307,16067.6533,10.8902,-2245.8612999999996,0.8781894074288021,0.8781894074288021
Canada,Pigmeat,2025,847.9332,78.7822,1665.2619,247.3454,2264.9886,,1417.9165,2.6711875416601214,2.6711875416601214
Canada,Pigmeat,2026,850.8464,79.7817,1674.9335,252.1265,2274.6528,,1422.807,2.673400040242281,2.673400040242281
Canada,Pigmeat,2027,851.7269,79.4962,1694.9385,258.82,2287.5599,,1436.1185,2.6857903630846933,2.6857903630846933
Canada,Pigmeat,2028,858.1212,82.1918,1705.167,259.834,2306.1498,,1445.3329999999999,2.6874406552361134,2.6874406552361134
Canada,Pigmeat,2029,857.4925,83.7292,1709.063,259.5938,2308.4991,,1449.4692,2.692150776828952,2.692150776828952
Canada,Pigmeat,2030,862.7317,84.9872,1712.2389,259.2882,2316.9405,,1452.9507,2.68558637639025,2.68558637639025
Canada,Pigmeat,2031,866.2933,86.1815,1716.736,259.4309,2324.7926,,1457.3051,2.6836091194518072,2.6836091194518072
Canada,Pigmeat,2032,870.2129,87.3914,1722.7361,259.8426,2334.3162,,1462.8935000000001,2.6824656357082275,2.6824656357082275
Canada,Pigmeat,2033,873.3988,88.6743,1728.8704,260.1243,2343.4278,,1468.7461,2.6831131437322786,2.6831131437322786
Canada,Pigmeat,2034,875.0913,90.0774,1735.355,260.1483,2351.7011,,1475.2067,2.687377991302165,2.687377991302165
Canada,Poultry meat,2025,1679.0776,63.1294,135.5295,214.2309,1580.9747,,-78.70139999999998,0.9415733376468127,0.9415733376468127
Canada,Poultry meat,2026,1701.9739,62.3693,137.2348,215.329,1623.1196,,-78.0942,0.9536689134892139,0.9536689134892139
Canada,Poultry meat,2027,1717.5236,63.0979,140.5625,218.3447,1640.4699,,-77.78219999999999,0.9551367445547765,0.9551367445547765
Canada,Poultry meat,2028,1734.6247,63.7304,142.9731,219.5143,1658.716,,-76.5412,0.9562391219264892,0.9562391219264892
Canada,Poultry meat,2029,1755.5851,64.8148,145.6332,220.8782,1681.4246,,-75.245,0.9577573881209177,0.9577573881209177
Canada,Poultry meat,2030,1773.8381,66.0099,148.1119,222.4446,1700.7004,,-74.33270000000002,0.9587686722931479,0.9587686722931479
Canada,Poultry meat,2031,1794.4072,67.2636,150.7742,223.786,1722.6491,,-73.0118,0.9600101359379298,0.9600101359379298
Canada,Poultry meat,2032,1815.0664,68.5807,153.2772,225.3597,1744.3011,,-72.08250000000001,0.9610122803220863,0.9610122803220863
Canada,Poultry meat,2033,1835.9952,69.8753,155.7386,226.9376,1766.0909,,-71.19900000000001,0.9619256629864826,0.9619256629864826
Canada,Poultry meat,2034,1856.2249,71.1762,158.2577,228.53,1787.2535,,-70.2723,0.9628431878055295,0.9628431878055295
Canada,Raw cane or beet sugar,2025,0.0,0.0,0.0,1226.3118,0.0,,-1226.3118,,
Canada,Raw cane or beet sugar,2026,0.0,0.0,0.0,1279.5705,0.0,,-1279.5705,,
Canada,Raw cane or beet sugar,2027,0.0,0.0,0.0,1281.054,0.0,,-1281.054,,
Canada,Raw cane or beet sugar,2028,0.0,0.0,0.0,1282.8842,0.0,,-1282.8842,,
Canada,Raw cane or beet sugar,2029,0.0,0.0,0.0,1284.016,0.0,,-1284.016,,
Canada,Raw cane or beet sugar,2030,0.0,0.0,0.0,1281.5405,0.0,,-1281.5405,,
Canada,Raw cane or beet sugar,2031,0.0,0.0,0.0,1278.059,0.0,,-1278.059,,
Canada,Raw cane or beet sugar,2032,0.0,0.0,0.0,1277.2628,0.0,,-1277.2628,,
Canada,Raw cane or beet sugar,2033,0.0,0.0,0.0,1276.6616,0.0,,-1276.6616,,
Canada,Raw cane or beet sugar,2034,0.0,0.0,0.0,1276.6003,0.0,,-1276.6003,,
Canada,Raw milk from bovine animals,2025,0.0,0.0,0.0,0.0,11448.8138,11.9449,0.0,,
Canada,Raw milk from bovine animals,2026,0.0,0.0,0.0,0.0,11488.1817,12.0792,0.0,,
Canada,Raw milk from bovine animals,2027,0.0,0.0,0.0,0.0,11566.587,12.0892,0.0,,
Canada,Raw milk from bovine animals,2028,0.0,0.0,0.0,0.0,11687.2964,12.1728,0.0,,
Canada,Raw milk from bovine animals,2029,0.0,0.0,0.0,0.0,11844.6627,12.3932,0.0,,
Canada,Raw milk from bovine animals,2030,0.0,0.0,0.0,0.0,12010.3237,12.5651,0.0,,
Canada,Raw milk from bovine animals,2031,0.0,0.0,0.0,0.0,12156.0799,12.662,0.0,,
Canada,Raw milk from bovine animals,2032,0.0,0.0,0.0,0.0,12300.2471,12.8129,0.0,,
Canada,Raw milk from bovine animals,2033,0.0,0.0,0.0,0.0,12448.1367,13.0029,0.0,,
Canada,Raw milk from bovine animals,2034,0.0,0.0,0.0,0.0,12601.0276,13.133,0.0,,
Canada,Rice,2025,465.8297,0.0,0.0,465.8297,0.0,0.0,-465.8297,0.0,0.0
Canada,Rice,2026,471.3196,0.0,0.0,471.3196,0.0,0.0,-471.3196,0.0,0.0
Canada,Rice,2027,477.0157,0.0,0.0,477.0157,0.0,0.0,-477.0157,0.0,0.0
Canada,Rice,2028,482.7995,0.0,0.0,482.7995,0.0,0.0,-482.7995,0.0,0.0
Canada,Rice,2029,488.6043,0.0,0.0,488.6043,0.0,0.0,-488.6043,0.0,0.0
Canada,Rice,2030,494.3527,0.0,0.0,494.3527,0.0,0.0,-494.3527,0.0,0.0
Canada,Rice,2031,500.1015,0.0,0.0,500.1015,0.0,0.0,-500.1015,0.0,0.0
Canada,Rice,2032,505.8002,0.0,0.0,505.8002,0.0,0.0,-505.8002,0.0,0.0
Canada,Rice,2033,511.5152,0.0,0.0,511.5152,0.0,0.0,-511.5152,0.0,0.0
Canada,Rice,2034,517.2436,0.0,0.0,517.2436,0.0,0.0,-517.2436,0.0,0.0
Canada,Soya beans,2025,2487.5496,562.1412,5079.5727,442.2298,7087.0757,3.1398,4637.3429,2.849018849714595,2.849018849714595
Canada,Soya beans,2026,2470.3854,501.3759,5165.479,431.2762,7143.823,3.1596,4734.2028,2.891784820295651,2.891784820295651
Canada,Soya beans,2027,2411.8921,496.0043,5253.8741,420.2922,7240.1024,3.1858,4833.5819,3.001835115260753,3.001835115260753
Canada,Soya beans,2028,2417.1023,494.3834,5330.8318,409.8213,7336.4919,3.2133,4921.0105,3.0352426126109764,3.0352426126109764
Canada,Soya beans,2029,2433.9393,496.8981,5399.9373,399.6757,7436.7156,3.2396,5000.2616,3.0554236089618176,3.0554236089618176
Canada,Soya beans,2030,2456.3316,498.4698,5463.1617,389.7509,7531.3141,3.2659,5073.4108,3.066081998049449,3.066081998049449
Canada,Soya beans,2031,2473.7897,497.7003,5531.446,379.6474,7624.8187,3.292,5151.7986,3.082242075791649,3.082242075791649
Canada,Soya beans,2032,2494.7256,498.3728,5597.3916,369.6295,7723.1603,3.319,5227.7621,3.0957955055257376,3.0957955055257376
Canada,Soya beans,2033,2520.5521,498.9135,5659.2398,359.7437,7820.5888,3.3457,5299.4961,3.1027284855567956,3.1027284855567956
Canada,Soya beans,2034,2547.2975,499.2756,5720.7488,349.8604,7918.5481,3.3725,5370.8884,3.1086074948057694,3.1086074948057694
Canada,Wheat,2025,9865.4175,4553.4528,25481.6221,123.5404,35326.9519,3.3179,25358.0817,3.5808876715050326,3.5808876715050326
Canada,Wheat,2026,9920.5722,4580.8125,25706.3124,122.4136,35531.8307,3.3504,25583.8988,3.5816311784919015,3.5816311784919015
Canada,Wheat,2027,9898.4357,4520.8016,26051.0817,123.9089,35765.5976,3.3832,25927.1728,3.613257557454255,3.613257557454255
Canada,Wheat,2028,9912.3435,4602.4479,26484.6642,124.697,36353.957,3.4202,26359.9672,3.667544108010381,3.667544108010381
Canada,Wheat,2029,9957.4616,4719.6558,27082.0376,124.4523,37032.2548,3.4565,26957.5853,3.719045705383388,3.719045705383388
